col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
13,23,208,368,224,384,-2190.0,-2110.0,-207.0,-127.0,1,449,114944.0,250.0,10.8864,0.0187,384.0943
14,23,224,368,240,384,-2110.0,-2030.0,-207.0,-127.0,1,449,114944.0,245.0,10.8430,0.0191,368.6438
15,23,240,368,256,384,-2030.0,-1950.0,-207.0,-127.0,1,447,114432.0,242.0,10.8107,0.0196,351.1099
16,23,256,368,272,384,-1950.0,-1870.0,-207.0,-127.0,1,422,108032.0,213.0,10.4576,0.0200,227.1012
17,23,272,368,288,384,-1870.0,-1790.0,-207.0,-127.0,1,420,107520.0,221.0,9.9057,0.0204,251.1251
18,23,288,368,304,384,-1790.0,-1710.0,-207.0,-127.0,1,412,105472.0,215.0,9.5244,0.0208,219.9981
19,23,304,368,320,384,-1710.0,-1630.0,-207.0,-127.0,1,393,100608.0,187.0,8.8078,0.0211,143.4830
20,23,320,368,336,384,-1630.0,-1550.0,-207.0,-127.0,1,358,91648.0,177.0,8.4851,0.0213,112.9866
25,23,400,368,416,384,-1230.0,-1150.0,-207.0,-127.0,1,360,92160.0,281.0,10.4077,0.0240,565.1760
26,23,416,368,432,384,-1150.0,-1070.0,-207.0,-127.0,1,456,116736.0,321.0,11.4594,0.0244,806.1088
27,23,432,368,448,384,-1070.0,-990.0,-207.0,-127.0,1,495,126720.0,313.0,11.7946,0.0248,700.2282
28,23,448,368,464,384,-990.0,-910.0,-207.0,-127.0,1,520,133120.0,317.0,12.0960,0.0250,748.8963
29,23,464,368,480,384,-910.0,-830.0,-207.0,-127.0,1,534,136704.0,315.0,12.2871,0.0251,808.4084
30,23,480,368,496,384,-830.0,-750.0,-207.0,-127.0,1,508,130048.0,278.0,10.9082,0.0251,624.5991
42,23,672,368,688,384,130.0,210.0,-207.0,-127.0,1,214,54784.0,178.0,8.4719,0.0225,433.7311
43,23,688,368,704,384,210.0,290.0,-207.0,-127.0,1,227,58112.0,199.0,9.0194,0.0222,459.9927
44,23,704,368,720,384,290.0,370.0,-207.0,-127.0,1,248,63488.0,212.0,9.1714,0.0218,389.8991
45,23,720,368,736,384,370.0,450.0,-207.0,-127.0,1,259,66304.0,198.0,9.2414,0.0214,394.1682
46,23,736,368,752,384,450.0,530.0,-207.0,-127.0,1,241,61696.0,181.0,8.9379,0.0209,256.4784
53,23,848,368,864,384,1010.0,1090.0,-207.0,-127.0,1,71,18176.0,81.0,5.2898,0.0154,1.9249
54,23,864,368,880,384,1090.0,1170.0,-207.0,-127.0,1,116,29696.0,96.0,5.6908,0.0155,7.0174
55,23,880,368,896,384,1170.0,1250.0,-207.0,-127.0,1,128,32768.0,110.0,6.1194,0.0155,51.9331
56,23,896,368,912,384,1250.0,1330.0,-207.0,-127.0,1,148,37888.0,144.0,6.3183,0.0153,144.3490
57,23,912,368,928,384,1330.0,1410.0,-207.0,-127.0,1,160,40960.0,148.0,6.4302,0.0152,228.1886
58,23,928,368,944,384,1410.0,1490.0,-207.0,-127.0,1,161,41216.0,155.0,6.4685,0.0150,459.9209
10,24,160,384,176,400,-2430.0,-2350.0,-287.0,-207.0,1,420,107520.0,255.0,10.6939,0.0173,650.3746
11,24,176,384,192,400,-2350.0,-2270.0,-287.0,-207.0,1,449,114944.0,254.0,10.9853,0.0178,632.4252
12,24,192,384,208,400,-2270.0,-2190.0,-287.0,-207.0,1,451,115456.0,252.0,10.9411,0.0183,528.0214
13,24,208,384,224,400,-2190.0,-2110.0,-287.0,-207.0,1,447,114432.0,250.0,10.8864,0.0188,438.8728
14,24,224,384,240,400,-2110.0,-2030.0,-287.0,-207.0,1,442,113152.0,246.0,10.7467,0.0193,356.0910
15,24,240,384,256,400,-2030.0,-1950.0,-287.0,-207.0,1,437,111872.0,240.0,10.6521,0.0198,332.3372
16,24,256,384,272,400,-1950.0,-1870.0,-287.0,-207.0,1,422,108032.0,236.0,10.4176,0.0202,268.0341
17,24,272,384,288,400,-1870.0,-1790.0,-287.0,-207.0,1,389,99584.0,197.0,9.3126,0.0206,117.5444
18,24,288,384,304,400,-1790.0,-1710.0,-287.0,-207.0,1,398,101888.0,191.0,8.9306,0.0210,140.9940
19,24,304,384,320,400,-1710.0,-1630.0,-287.0,-207.0,1,381,97536.0,178.0,8.6744,0.0212,136.8939
20,24,320,384,336,400,-1630.0,-1550.0,-287.0,-207.0,1,348,89088.0,174.0,8.4130,0.0213,111.2110
25,24,400,384,416,400,-1230.0,-1150.0,-287.0,-207.0,1,380,97280.0,302.0,10.6416,0.0242,710.8849
26,24,416,384,432,400,-1150.0,-1070.0,-287.0,-207.0,1,450,115200.0,301.0,11.3756,0.0247,672.7027
27,24,432,384,448,400,-1070.0,-990.0,-287.0,-207.0,1,492,125952.0,300.0,11.7564,0.0251,689.2603
28,24,448,384,464,400,-990.0,-910.0,-287.0,-207.0,1,523,133888.0,311.0,12.1908,0.0253,867.7325
29,24,464,384,480,400,-910.0,-830.0,-287.0,-207.0,1,545,139520.0,314.0,12.4844,0.0255,903.4534
30,24,480,384,496,400,-830.0,-750.0,-287.0,-207.0,1,549,140544.0,314.0,12.4987,0.0256,937.8748
31,24,496,384,512,400,-750.0,-670.0,-287.0,-207.0,1,480,122880.0,302.0,11.5813,0.0256,754.4027
41,24,656,384,672,400,50.0,130.0,-287.0,-207.0,1,198,50688.0,189.0,8.7441,0.0233,329.9057
42,24,672,384,688,400,130.0,210.0,-287.0,-207.0,1,286,73216.0,226.0,9.4582,0.0230,690.3192
43,24,688,384,704,400,210.0,290.0,-287.0,-207.0,1,289,73984.0,222.0,9.4995,0.0226,566.5336
44,24,704,384,720,400,290.0,370.0,-287.0,-207.0,1,288,73728.0,211.0,9.4912,0.0222,446.5582
45,24,720,384,736,400,370.0,450.0,-287.0,-207.0,1,283,72448.0,199.0,9.4092,0.0217,393.8433
46,24,736,384,752,400,450.0,530.0,-287.0,-207.0,1,268,68608.0,180.0,9.0494,0.0212,298.7575
53,24,848,384,864,400,1010.0,1090.0,-287.0,-207.0,1,63,16128.0,64.0,4.6325,0.0155,0.4585
54,24,864,384,880,400,1090.0,1170.0,-287.0,-207.0,1,115,29440.0,96.0,5.6878,0.0156,6.6951
55,24,880,384,896,400,1170.0,1250.0,-287.0,-207.0,1,129,33024.0,114.0,6.1297,0.0155,41.8206
56,24,896,384,912,400,1250.0,1330.0,-287.0,-207.0,1,147,37632.0,143.0,6.3330,0.0154,118.2142
57,24,912,384,928,400,1330.0,1410.0,-287.0,-207.0,1,165,42240.0,148.0,6.4761,0.0153,251.5091
58,24,928,384,944,400,1410.0,1490.0,-287.0,-207.0,1,163,41728.0,152.0,6.4340,0.0151,501.2723
10,25,160,400,176,416,-2430.0,-2350.0,-367.0,-287.0,1,382,97792.0,210.0,10.3878,0.0174,467.8883
11,25,176,400,192,416,-2350.0,-2270.0,-367.0,-287.0,1,417,106752.0,257.0,10.7044,0.0179,697.0854
12,25,192,400,208,416,-2270.0,-2190.0,-367.0,-287.0,1,445,113920.0,252.0,10.8864,0.0184,626.3480
13,25,208,400,224,416,-2190.0,-2110.0,-367.0,-287.0,1,444,113664.0,248.0,10.8107,0.0189,495.2217
14,25,224,400,240,416,-2110.0,-2030.0,-367.0,-287.0,1,427,109312.0,243.0,10.5386,0.0194,359.0214
15,25,240,400,256,416,-2030.0,-1950.0,-367.0,-287.0,1,416,106496.0,234.0,10.2028,0.0199,251.2753
16,25,256,400,272,416,-1950.0,-1870.0,-367.0,-287.0,1,406,103936.0,213.0,9.4747,0.0204,157.5237
17,25,272,400,288,416,-1870.0,-1790.0,-367.0,-287.0,1,398,101888.0,213.0,9.4092,0.0208,150.8462
18,25,288,400,304,416,-1790.0,-1710.0,-367.0,-287.0,1,390,99840.0,187.0,8.8364,0.0212,135.3356
19,25,304,400,320,416,-1710.0,-1630.0,-367.0,-287.0,1,378,96768.0,179.0,8.6400,0.0214,137.3849
20,25,320,400,336,416,-1630.0,-1550.0,-367.0,-287.0,1,336,86016.0,168.0,8.2912,0.0214,105.0657
25,25,400,400,416,416,-1230.0,-1150.0,-367.0,-287.0,1,395,101120.0,273.0,10.7467,0.0245,577.8802
26,25,416,400,432,416,-1150.0,-1070.0,-367.0,-287.0,1,448,114688.0,296.0,11.2463,0.0249,645.9357
27,25,432,400,448,416,-1070.0,-990.0,-367.0,-287.0,1,485,124160.0,297.0,11.6932,0.0253,720.7982
28,25,448,400,464,416,-990.0,-910.0,-367.0,-287.0,1,514,131584.0,301.0,12.0692,0.0256,797.8297
29,25,464,400,480,416,-910.0,-830.0,-367.0,-287.0,1,550,140800.0,305.0,12.5419,0.0258,907.2157
30,25,480,400,496,416,-830.0,-750.0,-367.0,-287.0,1,565,144640.0,319.0,12.7925,0.0260,1121.8090
31,25,496,400,512,416,-750.0,-670.0,-367.0,-287.0,1,532,136192.0,311.0,12.3010,0.0261,979.9383
32,25,512,400,528,416,-670.0,-590.0,-367.0,-287.0,1,479,122624.0,298.0,11.5813,0.0260,815.8399
33,25,528,400,544,416,-590.0,-510.0,-367.0,-287.0,1,344,88064.0,219.0,9.7811,0.0259,302.9059
34,25,544,400,560,416,-510.0,-430.0,-367.0,-287.0,1,321,82176.0,209.0,9.5328,0.0257,253.2358
35,25,560,400,576,416,-430.0,-350.0,-367.0,-287.0,1,297,76032.0,206.0,9.2967,0.0255,197.9530
36,25,576,400,592,416,-350.0,-270.0,-367.0,-287.0,1,275,70400.0,187.0,9.1176,0.0253,142.6615
37,25,592,400,608,416,-270.0,-190.0,-367.0,-287.0,1,266,68096.0,170.0,8.8941,0.0250,117.6661
38,25,608,400,624,416,-190.0,-110.0,-367.0,-287.0,1,256,65536.0,160.0,8.6127,0.0247,82.0753
39,25,624,400,640,416,-110.0,-30.0,-367.0,-287.0,1,261,66816.0,164.0,8.6606,0.0244,106.0121
40,25,640,400,656,416,-30.0,50.0,-367.0,-287.0,1,268,68608.0,174.0,8.7371,0.0242,123.8217
41,25,656,400,672,416,50.0,130.0,-367.0,-287.0,1,305,78080.0,213.0,9.5831,0.0238,656.9152
42,25,672,400,688,416,130.0,210.0,-367.0,-287.0,1,311,79616.0,213.0,9.6682,0.0234,611.7574
43,25,688,400,704,416,210.0,290.0,-367.0,-287.0,1,313,80128.0,225.0,9.6940,0.0229,647.0311
44,25,704,400,720,416,290.0,370.0,-367.0,-287.0,1,303,77568.0,216.0,9.6340,0.0225,495.6735
45,25,720,400,736,416,370.0,450.0,-367.0,-287.0,1,290,74240.0,193.0,9.4500,0.0220,361.9116
46,25,736,400,752,416,450.0,530.0,-367.0,-287.0,1,277,70912.0,180.0,9.1252,0.0214,325.4148
54,25,864,400,880,416,1090.0,1170.0,-367.0,-287.0,1,114,29184.0,96.0,5.6848,0.0157,6.4279
55,25,880,400,896,416,1170.0,1250.0,-367.0,-287.0,1,130,33280.0,120.0,6.1505,0.0157,43.7150
56,25,896,400,912,416,1250.0,1330.0,-367.0,-287.0,1,151,38656.0,144.0,6.3850,0.0156,114.6124
57,25,912,400,928,416,1330.0,1410.0,-367.0,-287.0,1,172,44032.0,150.0,6.5305,0.0154,290.8364
58,25,928,400,944,416,1410.0,1490.0,-367.0,-287.0,1,105,26880.0,128.0,5.7906,0.0152,175.3746
10,26,160,416,176,432,-2430.0,-2350.0,-447.0,-367.0,1,363,92928.0,174.0,8.0342,0.0175,119.3917
11,26,176,416,192,432,-2350.0,-2270.0,-447.0,-367.0,1,369,94464.0,175.0,8.0700,0.0180,122.5040
12,26,192,416,208,432,-2270.0,-2190.0,-447.0,-367.0,1,395,101120.0,248.0,10.4276,0.0185,575.5917
13,26,208,416,224,432,-2190.0,-2110.0,-447.0,-367.0,1,420,107520.0,247.0,10.4980,0.0190,498.3389
14,26,224,416,240,432,-2110.0,-2030.0,-447.0,-367.0,1,418,107008.0,227.0,10.1552,0.0196,334.4414
15,26,240,416,256,432,-2030.0,-1950.0,-447.0,-367.0,1,405,103680.0,214.0,9.5161,0.0201,218.6466
16,26,256,416,272,432,-1950.0,-1870.0,-447.0,-367.0,1,400,102400.0,210.0,9.4582,0.0206,185.7409
17,26,272,416,288,432,-1870.0,-1790.0,-447.0,-367.0,1,399,102144.0,208.0,9.4255,0.0210,167.9331
18,26,288,416,304,432,-1790.0,-1710.0,-447.0,-367.0,1,408,104448.0,227.0,9.4747,0.0214,206.3887
19,26,304,416,320,432,-1710.0,-1630.0,-447.0,-367.0,1,379,97024.0,181.0,8.6952,0.0217,140.7485
20,26,320,416,336,432,-1630.0,-1550.0,-447.0,-367.0,1,333,85248.0,166.0,8.2786,0.0217,103.3250
25,26,400,416,416,432,-1230.0,-1150.0,-447.0,-367.0,1,397,101632.0,239.0,10.6209,0.0247,505.0634
26,26,416,416,432,432,-1150.0,-1070.0,-447.0,-367.0,1,434,111104.0,287.0,11.0522,0.0252,616.1331
27,26,432,416,448,432,-1070.0,-990.0,-447.0,-367.0,1,469,120064.0,296.0,11.4594,0.0256,678.9464
28,26,448,416,464,432,-990.0,-910.0,-447.0,-367.0,1,507,129792.0,295.0,11.9631,0.0259,772.7588
29,26,464,416,480,432,-910.0,-830.0,-447.0,-367.0,1,538,137728.0,307.0,12.3991,0.0261,912.9036
30,26,480,416,496,432,-830.0,-750.0,-447.0,-367.0,1,543,139008.0,304.0,12.4701,0.0263,961.0601
31,26,496,416,512,432,-750.0,-670.0,-447.0,-367.0,1,516,132096.0,300.0,12.0692,0.0264,817.3078
32,26,512,416,528,432,-670.0,-590.0,-447.0,-367.0,1,486,124416.0,289.0,11.7058,0.0264,742.8729
33,26,528,416,544,432,-590.0,-510.0,-447.0,-367.0,1,445,113920.0,276.0,11.2000,0.0263,638.0724
34,26,544,416,560,432,-510.0,-430.0,-447.0,-367.0,1,377,96512.0,271.0,10.4476,0.0262,450.1322
35,26,560,416,576,432,-430.0,-350.0,-447.0,-367.0,1,303,77568.0,210.0,9.4173,0.0260,194.7135
36,26,576,416,592,432,-350.0,-270.0,-447.0,-367.0,1,280,71680.0,187.0,9.1714,0.0257,121.3224
37,26,592,416,608,432,-270.0,-190.0,-447.0,-367.0,1,274,70144.0,173.0,9.0947,0.0255,114.9199
38,26,608,416,624,432,-190.0,-110.0,-447.0,-367.0,1,271,69376.0,171.0,8.9674,0.0252,114.3943
39,26,624,416,640,432,-110.0,-30.0,-447.0,-367.0,1,271,69376.0,169.0,8.7231,0.0248,95.1863
40,26,640,416,656,432,-30.0,50.0,-447.0,-367.0,1,288,73728.0,202.0,9.4092,0.0245,403.2969
41,26,656,416,672,432,50.0,130.0,-447.0,-367.0,1,308,78848.0,211.0,9.6255,0.0241,555.1345
42,26,672,416,688,432,130.0,210.0,-447.0,-367.0,1,316,80896.0,220.0,9.7461,0.0237,623.5684
43,26,688,416,704,432,210.0,290.0,-447.0,-367.0,1,312,79872.0,227.0,9.6940,0.0232,628.5582
44,26,704,416,720,432,290.0,370.0,-447.0,-367.0,1,301,77056.0,218.0,9.6255,0.0227,490.6586
45,26,720,416,736,432,370.0,450.0,-447.0,-367.0,1,291,74496.0,196.0,9.5244,0.0222,393.4040
46,26,736,416,752,432,450.0,530.0,-447.0,-367.0,1,277,70912.0,172.0,9.1406,0.0217,371.8432
54,26,864,416,880,432,1090.0,1170.0,-447.0,-367.0,1,113,28928.0,95.0,5.6818,0.0159,6.2046
55,26,880,416,896,432,1170.0,1250.0,-447.0,-367.0,1,131,33536.0,129.0,6.2137,0.0158,38.3356
56,26,896,416,912,432,1250.0,1330.0,-447.0,-367.0,1,156,39936.0,144.0,6.4113,0.0157,116.4868
57,26,912,416,928,432,1330.0,1410.0,-447.0,-367.0,1,181,46336.0,149.0,6.6058,0.0156,301.7538
10,27,160,432,176,448,-2430.0,-2350.0,-527.0,-447.0,1,350,89600.0,182.0,8.0342,0.0175,127.5720
11,27,176,432,192,448,-2350.0,-2270.0,-527.0,-447.0,1,349,89344.0,170.0,7.8546,0.0180,94.2502
12,27,192,432,208,448,-2270.0,-2190.0,-527.0,-447.0,1,344,88064.0,166.0,7.7539,0.0185,69.4309
13,27,208,432,224,448,-2190.0,-2110.0,-527.0,-447.0,1,353,90368.0,192.0,9.2650,0.0191,205.4967
14,27,224,432,240,448,-2110.0,-2030.0,-527.0,-447.0,1,401,102656.0,221.0,9.5831,0.0196,395.8552
15,27,240,432,256,448,-2030.0,-1950.0,-527.0,-447.0,1,407,104192.0,216.0,9.6085,0.0202,321.4890
16,27,256,432,272,448,-1950.0,-1870.0,-527.0,-447.0,1,401,102656.0,207.0,9.4829,0.0207,234.6946
17,27,272,432,288,448,-1870.0,-1790.0,-527.0,-447.0,1,397,101632.0,206.0,9.4336,0.0212,195.8562
18,27,288,432,304,448,-1790.0,-1710.0,-527.0,-447.0,1,417,106752.0,236.0,9.5747,0.0216,239.6605
19,27,304,432,320,448,-1710.0,-1630.0,-527.0,-447.0,1,391,100096.0,197.0,9.3206,0.0220,185.2063
20,27,320,432,336,448,-1630.0,-1550.0,-527.0,-447.0,1,335,85760.0,168.0,8.2976,0.0221,107.3661
24,27,384,432,400,448,-1310.0,-1230.0,-527.0,-447.0,1,307,78592.0,213.0,9.7987,0.0243,356.1725
25,27,400,432,416,448,-1230.0,-1150.0,-527.0,-447.0,1,399,102144.0,230.0,10.5693,0.0249,455.1689
26,27,416,432,432,448,-1150.0,-1070.0,-527.0,-447.0,1,419,107264.0,255.0,10.9082,0.0254,560.0530
27,27,432,432,448,448,-1070.0,-990.0,-527.0,-447.0,1,458,117248.0,288.0,11.3518,0.0258,644.2241
28,27,448,432,464,448,-990.0,-910.0,-527.0,-447.0,1,492,125952.0,295.0,11.7691,0.0261,745.8006
29,27,464,432,480,448,-910.0,-830.0,-527.0,-447.0,1,521,133376.0,298.0,12.1229,0.0264,812.2244
30,27,480,432,496,448,-830.0,-750.0,-527.0,-447.0,1,525,134400.0,298.0,12.1772,0.0266,843.6303
31,27,496,432,512,448,-750.0,-670.0,-527.0,-447.0,1,504,129024.0,280.0,11.9238,0.0266,694.1176
32,27,512,432,528,448,-670.0,-590.0,-527.0,-447.0,1,477,122112.0,275.0,11.5936,0.0267,668.8645
33,27,528,432,544,448,-590.0,-510.0,-527.0,-447.0,1,449,114944.0,271.0,11.2347,0.0266,584.5036
34,27,544,432,560,448,-510.0,-430.0,-527.0,-447.0,1,422,108032.0,280.0,10.9521,0.0265,591.0478
35,27,560,432,576,448,-430.0,-350.0,-527.0,-447.0,1,362,92672.0,273.0,10.3189,0.0263,414.7908
36,27,576,432,592,448,-350.0,-270.0,-527.0,-447.0,1,308,78848.0,238.0,9.7287,0.0261,212.2583
37,27,592,432,608,448,-270.0,-190.0,-527.0,-447.0,1,276,70656.0,174.0,9.1406,0.0258,104.2747
38,27,608,432,624,448,-190.0,-110.0,-527.0,-447.0,1,278,71168.0,178.0,9.1482,0.0255,117.3242
39,27,624,432,640,448,-110.0,-30.0,-527.0,-447.0,1,279,71424.0,185.0,9.3848,0.0251,250.1637
40,27,640,432,656,448,-30.0,50.0,-527.0,-447.0,1,292,74752.0,201.0,9.4418,0.0247,420.5474
41,27,656,432,672,448,50.0,130.0,-527.0,-447.0,1,313,80128.0,210.0,9.6682,0.0243,553.0949
42,27,672,432,688,448,130.0,210.0,-527.0,-447.0,1,309,79104.0,214.0,9.6682,0.0239,537.9228
43,27,688,432,704,448,210.0,290.0,-527.0,-447.0,1,303,77568.0,214.0,9.6170,0.0234,473.2543
44,27,704,432,720,448,290.0,370.0,-527.0,-447.0,1,305,78080.0,226.0,9.6340,0.0229,656.8523
45,27,720,432,736,448,370.0,450.0,-527.0,-447.0,1,292,74752.0,199.0,9.5161,0.0224,420.5030
46,27,736,432,752,448,450.0,530.0,-527.0,-447.0,1,278,71168.0,169.0,9.3126,0.0219,321.3660
54,27,864,432,880,448,1090.0,1170.0,-527.0,-447.0,1,112,28672.0,94.0,5.6818,0.0161,2.9029
55,27,880,432,896,448,1170.0,1250.0,-527.0,-447.0,1,137,35072.0,138.0,6.2746,0.0161,49.9087
56,27,896,432,912,448,1250.0,1330.0,-527.0,-447.0,1,163,41728.0,146.0,6.4916,0.0160,133.2955
57,27,912,432,928,448,1330.0,1410.0,-527.0,-447.0,1,190,48640.0,153.0,6.7242,0.0158,324.1808
10,28,160,448,176,464,-2430.0,-2350.0,-607.0,-527.0,1,355,90880.0,232.0,10.1552,0.0174,342.2522
11,28,176,448,192,464,-2350.0,-2270.0,-607.0,-527.0,1,348,89088.0,214.0,10.0059,0.0180,216.0145
12,28,192,448,208,464,-2270.0,-2190.0,-607.0,-527.0,1,342,87552.0,189.0,7.7373,0.0185,74.1108
13,28,208,448,224,464,-2190.0,-2110.0,-607.0,-527.0,1,341,87296.0,174.0,7.6557,0.0191,59.9774
14,28,224,448,240,464,-2110.0,-2030.0,-607.0,-527.0,1,334,85504.0,158.0,7.5079,0.0197,48.3765
15,28,240,448,256,464,-2030.0,-1950.0,-607.0,-527.0,1,387,99072.0,219.0,9.4912,0.0202,431.9678
16,28,256,448,272,464,-1950.0,-1870.0,-607.0,-527.0,1,403,103168.0,211.0,9.5747,0.0208,346.4590
17,28,272,448,288,464,-1870.0,-1790.0,-607.0,-527.0,1,398,101888.0,210.0,9.4829,0.0213,252.8038
18,28,288,448,304,464,-1790.0,-1710.0,-607.0,-527.0,1,414,105984.0,239.0,9.5831,0.0218,264.4228
19,28,304,448,320,464,-1710.0,-1630.0,-607.0,-527.0,1,422,108032.0,232.0,9.6170,0.0223,278.9832
20,28,320,448,336,464,-1630.0,-1550.0,-607.0,-527.0,1,351,89856.0,173.0,8.4587,0.0225,121.0307
24,28,384,448,400,464,-1310.0,-1230.0,-607.0,-527.0,1,359,91904.0,212.0,10.2220,0.0246,423.9382
25,28,400,448,416,464,-1230.0,-1150.0,-607.0,-527.0,1,404,103424.0,231.0,10.6834,0.0251,514.5484
26,28,416,448,432,464,-1150.0,-1070.0,-607.0,-527.0,1,410,104960.0,230.0,10.6939,0.0256,449.8855
27,28,432,448,448,464,-1070.0,-990.0,-607.0,-527.0,1,434,111104.0,276.0,11.0410,0.0260,589.5676
28,28,448,448,464,464,-990.0,-910.0,-607.0,-527.0,1,471,120576.0,289.0,11.4473,0.0263,670.9069
29,28,464,448,480,464,-910.0,-830.0,-607.0,-527.0,1,507,129792.0,295.0,11.9631,0.0266,802.0053
30,28,480,448,496,464,-830.0,-750.0,-607.0,-527.0,1,506,129536.0,279.0,11.9500,0.0268,807.4709
31,28,496,448,512,464,-750.0,-670.0,-607.0,-527.0,1,494,126464.0,273.0,11.7818,0.0269,672.2120
32,28,512,448,528,464,-670.0,-590.0,-607.0,-527.0,1,474,121344.0,272.0,11.5200,0.0269,629.4501
33,28,528,448,544,464,-590.0,-510.0,-607.0,-527.0,1,452,115712.0,269.0,11.2930,0.0268,594.7798
34,28,544,448,560,464,-510.0,-430.0,-607.0,-527.0,1,421,107776.0,268.0,10.9411,0.0267,550.7327
35,28,560,448,576,464,-430.0,-350.0,-607.0,-527.0,1,375,96000.0,250.0,10.4276,0.0265,366.0083
36,28,576,448,592,464,-350.0,-270.0,-607.0,-527.0,1,351,89856.0,244.0,10.1458,0.0263,343.3874
37,28,592,448,608,464,-270.0,-190.0,-607.0,-527.0,1,320,81920.0,238.0,9.8520,0.0260,254.0739
38,28,608,448,624,464,-190.0,-110.0,-607.0,-527.0,1,298,76288.0,232.0,9.6511,0.0257,205.6429
39,28,624,448,640,464,-110.0,-30.0,-607.0,-527.0,1,290,74240.0,213.0,9.5663,0.0253,372.5262
40,28,640,448,656,464,-30.0,50.0,-607.0,-527.0,1,301,77056.0,212.0,9.6768,0.0249,426.7454
41,28,656,448,672,464,50.0,130.0,-607.0,-527.0,1,307,78592.0,209.0,9.6940,0.0245,469.7393
42,28,672,448,688,464,130.0,210.0,-607.0,-527.0,1,306,78336.0,204.0,9.6255,0.0240,483.4925
43,28,688,448,704,464,210.0,290.0,-607.0,-527.0,1,305,78080.0,209.0,9.6768,0.0236,544.8900
44,28,704,448,720,464,290.0,370.0,-607.0,-527.0,1,307,78592.0,220.0,9.6511,0.0231,578.7968
45,28,720,448,736,464,370.0,450.0,-607.0,-527.0,1,295,75520.0,209.0,9.6000,0.0226,424.4612
46,28,736,448,752,464,450.0,530.0,-607.0,-527.0,1,281,71936.0,186.0,9.3606,0.0221,320.4700
54,28,864,448,880,464,1090.0,1170.0,-607.0,-527.0,1,112,28672.0,93.0,5.6818,0.0164,2.0941
55,28,880,448,896,464,1170.0,1250.0,-607.0,-527.0,1,144,36864.0,139.0,6.3330,0.0164,66.7751
56,28,896,448,912,464,1250.0,1330.0,-607.0,-527.0,1,179,45824.0,148.0,6.5978,0.0162,181.2782
57,28,912,448,928,464,1330.0,1410.0,-607.0,-527.0,1,206,52736.0,157.0,6.9429,0.0160,434.8128
10,29,160,464,176,480,-2430.0,-2350.0,-687.0,-607.0,1,360,92160.0,208.0,8.9748,0.0174,245.8776
11,29,176,464,192,480,-2350.0,-2270.0,-687.0,-607.0,1,362,92672.0,205.0,8.9526,0.0179,267.2115
12,29,192,464,208,480,-2270.0,-2190.0,-687.0,-607.0,1,362,92672.0,201.0,8.9087,0.0185,234.8762
13,29,208,464,224,480,-2190.0,-2110.0,-687.0,-607.0,1,360,92160.0,199.0,8.8941,0.0191,226.5557
14,29,224,464,240,480,-2110.0,-2030.0,-687.0,-607.0,1,362,92672.0,203.0,9.9784,0.0196,274.9616
15,29,240,464,256,480,-2030.0,-1950.0,-687.0,-607.0,1,361,92416.0,204.0,9.9692,0.0202,269.6286
16,29,256,464,272,480,-1950.0,-1870.0,-687.0,-607.0,1,394,100864.0,283.0,10.6105,0.0208,676.1583
17,29,272,464,288,480,-1870.0,-1790.0,-687.0,-607.0,1,434,111104.0,287.0,11.0410,0.0214,731.6605
18,29,288,464,304,480,-1790.0,-1710.0,-687.0,-607.0,1,422,108032.0,266.0,10.1175,0.0220,363.1850
19,29,304,464,320,480,-1710.0,-1630.0,-687.0,-607.0,1,437,111872.0,238.0,9.7811,0.0225,342.1794
20,29,320,464,336,480,-1630.0,-1550.0,-687.0,-607.0,1,408,104448.0,227.0,9.4995,0.0229,259.1493
24,29,384,464,400,480,-1310.0,-1230.0,-687.0,-607.0,1,382,97792.0,214.0,10.3779,0.0248,436.9335
25,29,400,464,416,480,-1230.0,-1150.0,-687.0,-607.0,1,404,103424.0,223.0,10.6105,0.0253,447.1233
26,29,416,464,432,480,-1150.0,-1070.0,-687.0,-607.0,1,410,104960.0,221.0,10.6729,0.0257,461.3374
27,29,432,464,448,480,-1070.0,-990.0,-687.0,-607.0,1,416,106496.0,229.0,10.8000,0.0261,489.6406
28,29,448,464,464,480,-990.0,-910.0,-687.0,-607.0,1,452,115712.0,286.0,11.2813,0.0265,656.3423
29,29,464,464,480,480,-910.0,-830.0,-687.0,-607.0,1,480,122880.0,290.0,11.6184,0.0267,676.9298
30,29,480,464,496,480,-830.0,-750.0,-687.0,-607.0,1,496,126976.0,275.0,11.7691,0.0269,648.3507
31,29,496,464,512,480,-750.0,-670.0,-687.0,-607.0,1,486,124416.0,271.0,11.6184,0.0270,602.5923
32,29,512,464,528,480,-670.0,-590.0,-687.0,-607.0,1,475,121600.0,281.0,11.5567,0.0270,667.6295
33,29,528,464,544,480,-590.0,-510.0,-687.0,-607.0,1,452,115712.0,275.0,11.2813,0.0270,599.0838
34,29,544,464,560,480,-510.0,-430.0,-687.0,-607.0,1,423,108288.0,285.0,10.9521,0.0268,561.8392
35,29,560,464,576,480,-430.0,-350.0,-687.0,-607.0,1,385,98560.0,260.0,10.4376,0.0267,386.5501
