col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t,occ_all,occ_ct,occ_t,occ_early,kills,kills_ct,kills_t,flow,visits_rounds
54,29,864,464,880,480,1090.0,1170.0,-687.0,-607.0,1,113,28928.0,93.0,5.6878,0.0167,2.4534,73.0,8.0,65.0,24.0,0.0,0.0,0.0,86,30
55,29,880,464,896,480,1170.0,1250.0,-687.0,-607.0,1,154,39424.0,143.0,6.434,0.0167,82.1662,130.0,18.0,112.0,50.0,0.0,0.0,0.0,158,42
56,29,896,464,912,480,1250.0,1330.0,-687.0,-607.0,1,194,49664.0,152.0,6.745,0.0165,252.1469,90.0,3.0,87.0,61.0,0.0,0.0,0.0,132,46
57,29,912,464,928,480,1330.0,1410.0,-687.0,-607.0,1,231,59136.0,161.0,7.5705,0.0162,522.9527,37.0,3.0,34.0,9.0,0.0,0.0,0.0,44,18
11,30,176,480,192,496,-2350.0,-2270.0,-767.0,-687.0,1,364,93184.0,195.0,8.5117,0.0178,336.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,30,192,480,208,496,-2270.0,-2190.0,-767.0,-687.0,1,367,93952.0,194.0,8.5317,0.0183,349.5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13,30,208,480,224,496,-2190.0,-2110.0,-767.0,-687.0,1,374,95744.0,198.0,8.5787,0.0189,368.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,30,224,480,240,496,-2110.0,-2030.0,-767.0,-687.0,1,375,96000.0,196.0,8.5855,0.0195,382.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,30,240,480,256,496,-2030.0,-1950.0,-767.0,-687.0,1,375,96000.0,195.0,8.5855,0.0201,389.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,30,256,480,272,496,-1950.0,-1870.0,-767.0,-687.0,1,381,97536.0,202.0,9.0947,0.0207,487.7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,30,272,480,288,496,-1870.0,-1790.0,-767.0,-687.0,1,390,99840.0,204.0,9.1714,0.0214,552.5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,30,288,480,304,496,-1790.0,-1710.0,-767.0,-687.0,1,497,127232.0,286.0,11.0186,0.022,1222.0739,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8,4
19,30,304,480,320,496,-1710.0,-1630.0,-767.0,-687.0,1,545,139520.0,318.0,11.4594,0.0226,1366.7092,127.0,97.0,30.0,29.0,0.0,0.0,0.0,169,49
20,30,320,480,336,496,-1630.0,-1550.0,-767.0,-687.0,1,537,137472.0,308.0,11.3164,0.0231,1312.9329,432.0,420.0,12.0,165.0,0.0,0.0,0.0,538,76
21,30,336,480,352,496,-1550.0,-1470.0,-767.0,-687.0,1,458,117248.0,299.0,11.2696,0.0237,1220.3353,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6,1
22,30,352,480,368,496,-1470.0,-1390.0,-767.0,-687.0,1,368,94208.0,253.0,10.1933,0.0241,666.452,26.0,26.0,0.0,0.0,0.0,0.0,0.0,6,1
23,30,368,480,384,496,-1390.0,-1310.0,-767.0,-687.0,1,384,98304.0,246.0,10.4576,0.0246,609.4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,30,384,480,400,496,-1310.0,-1230.0,-767.0,-687.0,1,410,104960.0,250.0,10.7044,0.025,510.4043,275.0,25.0,250.0,17.0,0.0,0.0,0.0,12,7
25,30,400,480,416,496,-1230.0,-1150.0,-767.0,-687.0,1,419,107264.0,251.0,10.8,0.0254,502.1629,941.0,893.0,48.0,506.0,6.0,6.0,0.0,374,69
26,30,416,480,432,496,-1150.0,-1070.0,-767.0,-687.0,1,420,107520.0,247.0,10.8107,0.0258,551.4283,207.0,127.0,80.0,86.0,1.0,1.0,0.0,185,50
27,30,432,480,448,496,-1070.0,-990.0,-767.0,-687.0,1,420,107520.0,245.0,10.7786,0.0262,532.4384,322.0,64.0,258.0,5.0,1.0,0.0,1.0,115,25
28,30,448,480,464,496,-990.0,-910.0,-767.0,-687.0,1,393,100608.0,254.0,10.4576,0.0266,467.6356,198.0,92.0,106.0,17.0,2.0,2.0,0.0,142,30
29,30,464,480,480,496,-910.0,-830.0,-767.0,-687.0,1,447,114432.0,274.0,11.1427,0.0268,512.1246,153.0,91.0,62.0,26.0,1.0,1.0,0.0,124,35
30,30,480,480,496,496,-830.0,-750.0,-767.0,-687.0,1,495,126720.0,284.0,11.7184,0.027,703.621,194.0,82.0,112.0,18.0,0.0,0.0,0.0,158,40
31,30,496,480,512,496,-750.0,-670.0,-767.0,-687.0,1,486,124416.0,283.0,11.6807,0.0271,660.3897,134.0,66.0,68.0,12.0,0.0,0.0,0.0,133,37
32,30,512,480,528,496,-670.0,-590.0,-767.0,-687.0,1,468,119808.0,281.0,11.4715,0.0271,627.8264,99.0,49.0,50.0,0.0,0.0,0.0,0.0,107,34
33,30,528,480,544,496,-590.0,-510.0,-767.0,-687.0,1,453,115968.0,283.0,11.293,0.0271,659.2953,92.0,38.0,54.0,0.0,0.0,0.0,0.0,100,31
34,30,544,480,560,496,-510.0,-430.0,-767.0,-687.0,1,420,107520.0,280.0,10.8864,0.0269,549.6525,93.0,16.0,77.0,3.0,2.0,0.0,2.0,94,30
35,30,560,480,576,496,-430.0,-350.0,-767.0,-687.0,1,378,96768.0,250.0,10.3483,0.0267,356.9899,67.0,10.0,57.0,3.0,0.0,0.0,0.0,68,24
36,30,576,480,592,496,-350.0,-270.0,-767.0,-687.0,1,362,92672.0,244.0,10.1837,0.0264,317.3862,73.0,10.0,63.0,8.0,0.0,0.0,0.0,68,24
37,30,592,480,608,496,-270.0,-190.0,-767.0,-687.0,1,359,91904.0,267.0,10.4176,0.0261,549.7492,66.0,7.0,59.0,5.0,0.0,0.0,0.0,56,22
38,30,608,480,624,496,-190.0,-110.0,-767.0,-687.0,1,356,91136.0,285.0,10.4677,0.0257,731.1554,74.0,18.0,56.0,16.0,0.0,0.0,0.0,56,21
39,30,624,480,640,496,-110.0,-30.0,-767.0,-687.0,1,339,86784.0,283.0,10.3483,0.0253,680.9827,35.0,9.0,26.0,5.0,0.0,0.0,0.0,35,15
40,30,640,480,656,496,-30.0,50.0,-767.0,-687.0,1,339,86784.0,278.0,10.2702,0.025,767.8703,20.0,3.0,17.0,0.0,0.0,0.0,0.0,22,9
41,30,656,480,672,496,50.0,130.0,-767.0,-687.0,1,328,83968.0,264.0,10.1458,0.0246,672.7342,19.0,0.0,19.0,1.0,0.0,0.0,0.0,16,7
42,30,672,480,688,496,130.0,210.0,-767.0,-687.0,1,316,80896.0,241.0,10.0336,0.0241,609.4448,36.0,0.0,36.0,7.0,1.0,0.0,1.0,36,13
43,30,688,480,704,496,210.0,290.0,-767.0,-687.0,1,302,77312.0,209.0,9.6425,0.0237,436.4219,7.0,0.0,7.0,0.0,0.0,0.0,0.0,12,4
44,30,704,480,720,496,290.0,370.0,-767.0,-687.0,1,303,77568.0,218.0,9.6085,0.0233,482.9278,64.0,0.0,64.0,2.0,0.0,0.0,0.0,18,8
45,30,720,480,736,496,370.0,450.0,-767.0,-687.0,1,311,79616.0,240.0,9.7113,0.0229,679.2933,137.0,2.0,135.0,18.0,0.0,0.0,0.0,132,26
46,30,736,480,752,496,450.0,530.0,-767.0,-687.0,1,292,74752.0,214.0,9.5078,0.0224,450.5542,192.0,0.0,192.0,23.0,0.0,0.0,0.0,180,22
54,30,864,480,880,496,1090.0,1170.0,-767.0,-687.0,1,119,30464.0,110.0,6.0852,0.0171,31.6864,95.0,10.0,85.0,33.0,0.0,0.0,0.0,118,38
55,30,880,480,896,496,1170.0,1250.0,-767.0,-687.0,1,178,45568.0,146.0,6.5938,0.017,145.339,134.0,17.0,117.0,42.0,0.0,0.0,0.0,148,44
56,30,896,480,912,496,1250.0,1330.0,-767.0,-687.0,1,227,58112.0,159.0,7.4209,0.0168,396.0135,80.0,3.0,77.0,56.0,0.0,0.0,0.0,112,42
57,30,912,480,928,496,1330.0,1410.0,-767.0,-687.0,1,274,70144.0,180.0,8.106,0.0165,886.3273,52.0,3.0,49.0,15.0,0.0,0.0,0.0,56,22
19,31,304,496,320,512,-1710.0,-1630.0,-847.0,-767.0,1,593,151808.0,324.0,12.301,0.0226,2156.189,44.0,44.0,0.0,0.0,0.0,0.0,0.0,38,11
20,31,320,496,336,512,-1630.0,-1550.0,-847.0,-767.0,1,584,149504.0,316.0,12.0159,0.0232,1879.6759,360.0,347.0,13.0,172.0,0.0,0.0,0.0,507,76
21,31,336,496,352,512,-1550.0,-1470.0,-847.0,-767.0,1,532,136192.0,303.0,11.2579,0.0237,1523.2992,119.0,118.0,1.0,6.0,0.0,0.0,0.0,142,37
22,31,352,496,368,512,-1470.0,-1390.0,-847.0,-767.0,1,456,116736.0,292.0,10.4276,0.0243,1040.2872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
23,31,368,496,384,512,-1390.0,-1310.0,-847.0,-767.0,1,431,110336.0,281.0,10.1837,0.0247,797.6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,31,384,496,400,512,-1310.0,-1230.0,-847.0,-767.0,1,425,108800.0,252.0,9.8967,0.0251,613.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,31,400,496,416,512,-1230.0,-1150.0,-847.0,-767.0,1,426,109056.0,253.0,9.9875,0.0254,588.3993,433.0,388.0,45.0,244.0,1.0,0.0,1.0,422,73
26,31,416,496,432,512,-1150.0,-1070.0,-847.0,-767.0,1,423,108288.0,243.0,9.9329,0.0257,551.8899,188.0,165.0,23.0,72.0,0.0,0.0,0.0,165,45
27,31,432,496,448,512,-1070.0,-990.0,-847.0,-767.0,1,410,104960.0,241.0,9.7811,0.0261,566.4096,99.0,0.0,99.0,0.0,0.0,0.0,0.0,44,12
28,31,448,496,464,512,-990.0,-910.0,-847.0,-767.0,1,350,89600.0,206.0,9.9601,0.0264,252.9242,163.0,23.0,140.0,0.0,2.0,1.0,1.0,79,21
29,31,464,496,480,512,-910.0,-830.0,-847.0,-767.0,1,401,102656.0,266.0,10.6625,0.0268,474.6354,135.0,5.0,130.0,0.0,1.0,0.0,1.0,49,15
30,31,480,496,496,512,-830.0,-750.0,-847.0,-767.0,1,493,126208.0,280.0,11.7564,0.027,773.1358,79.0,25.0,54.0,7.0,0.0,0.0,0.0,54,19
31,31,496,496,512,512,-750.0,-670.0,-847.0,-767.0,1,486,124416.0,276.0,11.6432,0.0271,702.4995,316.0,146.0,170.0,29.0,2.0,2.0,0.0,234,47
32,31,512,496,528,512,-670.0,-590.0,-847.0,-767.0,1,476,121856.0,283.0,11.5567,0.0271,728.6914,350.0,149.0,201.0,20.0,0.0,0.0,0.0,273,57
33,31,528,496,544,512,-590.0,-510.0,-847.0,-767.0,1,453,115968.0,277.0,11.2463,0.0271,679.4806,138.0,10.0,128.0,1.0,0.0,0.0,0.0,99,29
34,31,544,496,560,512,-510.0,-430.0,-847.0,-767.0,1,412,105472.0,274.0,10.768,0.0269,509.7042,204.0,6.0,198.0,6.0,0.0,0.0,0.0,96,28
35,31,560,496,576,512,-430.0,-350.0,-847.0,-767.0,1,370,94720.0,238.0,10.1647,0.0267,332.1525,123.0,5.0,118.0,9.0,0.0,0.0,0.0,77,27
36,31,576,496,592,512,-350.0,-270.0,-847.0,-767.0,1,366,93696.0,243.0,10.222,0.0263,346.8407,94.0,4.0,90.0,7.0,1.0,0.0,1.0,65,25
37,31,592,496,608,512,-270.0,-190.0,-847.0,-767.0,1,361,92416.0,268.0,10.4376,0.026,599.646,85.0,6.0,79.0,2.0,1.0,0.0,1.0,54,19
38,31,608,496,624,512,-190.0,-110.0,-847.0,-767.0,1,359,91904.0,264.0,10.4476,0.0256,853.4133,110.0,5.0,105.0,4.0,1.0,0.0,1.0,58,17
39,31,624,496,640,512,-110.0,-30.0,-847.0,-767.0,1,353,90368.0,263.0,10.3483,0.0252,795.677,43.0,8.0,35.0,2.0,0.0,0.0,0.0,30,12
40,31,640,496,656,512,-30.0,50.0,-847.0,-767.0,1,351,89856.0,274.0,10.3779,0.0248,859.36,39.0,7.0,32.0,2.0,0.0,0.0,0.0,34,14
41,31,656,496,672,512,50.0,130.0,-847.0,-767.0,1,344,88064.0,269.0,10.3189,0.0244,815.404,36.0,8.0,28.0,7.0,0.0,0.0,0.0,34,11
42,31,672,496,688,512,130.0,210.0,-847.0,-767.0,1,339,86784.0,278.0,10.2702,0.0241,774.013,24.0,4.0,20.0,3.0,0.0,0.0,0.0,32,13
43,31,688,496,704,512,210.0,290.0,-847.0,-767.0,1,322,82432.0,257.0,10.0893,0.0237,632.9221,28.0,9.0,19.0,1.0,0.0,0.0,0.0,28,13
44,31,704,496,720,512,290.0,370.0,-847.0,-767.0,1,310,79360.0,232.0,9.9238,0.0233,574.3263,90.0,24.0,66.0,1.0,1.0,1.0,0.0,55,19
45,31,720,496,736,512,370.0,450.0,-847.0,-767.0,1,306,78336.0,227.0,9.6854,0.0229,571.0043,230.0,3.0,227.0,16.0,1.0,0.0,1.0,106,27
46,31,736,496,752,512,450.0,530.0,-847.0,-767.0,1,302,77312.0,233.0,9.6085,0.0225,626.7223,165.0,0.0,165.0,13.0,0.0,0.0,0.0,96,13
54,31,864,496,880,512,1090.0,1170.0,-847.0,-767.0,1,133,34048.0,134.0,6.2638,0.0175,48.8834,116.0,15.0,101.0,42.0,0.0,0.0,0.0,153,43
55,31,880,496,896,512,1170.0,1250.0,-847.0,-767.0,1,215,55040.0,156.0,7.181,0.0174,284.0193,125.0,9.0,116.0,35.0,0.0,0.0,0.0,122,38
56,31,896,496,912,512,1250.0,1330.0,-847.0,-767.0,1,288,73728.0,183.0,8.2162,0.0171,659.8862,81.0,1.0,80.0,60.0,0.0,0.0,0.0,106,42
57,31,912,496,928,512,1330.0,1410.0,-847.0,-767.0,1,329,84224.0,196.0,8.6059,0.0167,1217.7915,63.0,4.0,59.0,18.0,0.0,0.0,0.0,64,24
19,32,304,512,320,528,-1710.0,-1630.0,-927.0,-847.0,1,529,135424.0,324.0,11.6557,0.0225,1997.259,56.0,50.0,6.0,0.0,0.0,0.0,0.0,35,13
20,32,320,512,336,528,-1630.0,-1550.0,-927.0,-847.0,1,582,148992.0,321.0,12.2595,0.0231,1976.9399,258.0,251.0,7.0,175.0,0.0,0.0,0.0,367,74
21,32,336,512,352,528,-1550.0,-1470.0,-927.0,-847.0,1,544,139264.0,313.0,11.5444,0.0237,1589.3888,172.0,160.0,12.0,15.0,0.0,0.0,0.0,193,50
22,32,352,512,368,528,-1470.0,-1390.0,-927.0,-847.0,1,499,127744.0,329.0,10.9411,0.0242,1200.9673,61.0,58.0,3.0,4.0,1.0,0.0,1.0,93,32
23,32,368,512,384,528,-1390.0,-1310.0,-927.0,-847.0,1,454,116224.0,314.0,10.4276,0.0247,874.3127,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1
24,32,384,512,400,528,-1310.0,-1230.0,-927.0,-847.0,1,401,102656.0,275.0,9.9057,0.0251,565.9071,25.0,25.0,0.0,4.0,0.0,0.0,0.0,12,5
25,32,400,512,416,528,-1230.0,-1150.0,-927.0,-847.0,1,366,93696.0,244.0,9.3848,0.0254,404.1563,431.0,382.0,49.0,219.0,1.0,1.0,0.0,451,73
26,32,416,512,432,528,-1150.0,-1070.0,-927.0,-847.0,1,314,80384.0,221.0,8.9306,0.0255,243.4773,106.0,90.0,16.0,22.0,0.0,0.0,0.0,119,34
30,32,480,512,496,528,-830.0,-750.0,-927.0,-847.0,1,449,114944.0,227.0,10.368,0.0268,578.3859,213.0,201.0,12.0,41.0,0.0,0.0,0.0,43,16
31,32,496,512,512,528,-750.0,-670.0,-927.0,-847.0,1,457,116992.0,228.0,10.4476,0.0271,569.6255,386.0,167.0,219.0,26.0,2.0,0.0,2.0,254,48
32,32,512,512,528,528,-670.0,-590.0,-927.0,-847.0,1,463,118528.0,272.0,10.5081,0.0271,712.9198,469.0,266.0,203.0,17.0,3.0,1.0,2.0,301,54
33,32,528,512,544,528,-590.0,-510.0,-927.0,-847.0,1,445,113920.0,273.0,10.3189,0.0271,620.8343,67.0,67.0,0.0,3.0,0.0,0.0,0.0,8,2
34,32,544,512,560,528,-510.0,-430.0,-927.0,-847.0,1,387,99072.0,258.0,9.7461,0.0269,408.4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,32,560,512,576,528,-430.0,-350.0,-927.0,-847.0,1,372,95232.0,236.0,9.3046,0.0265,330.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
36,32,576,512,592,528,-350.0,-270.0,-927.0,-847.0,1,360,92160.0,256.0,10.4276,0.0262,585.472,180.0,0.0,180.0,0.0,1.0,0.0,1.0,76,12
37,32,592,512,608,528,-270.0,-190.0,-927.0,-847.0,1,358,91648.0,249.0,10.2993,0.0257,750.6181,140.0,0.0,140.0,8.0,0.0,0.0,0.0,106,14
38,32,608,512,624,528,-190.0,-110.0,-927.0,-847.0,1,357,91392.0,251.0,10.2605,0.0253,740.2678,119.0,20.0,99.0,1.0,0.0,0.0,0.0,72,14
39,32,624,512,640,528,-110.0,-30.0,-927.0,-847.0,1,361,92416.0,251.0,10.2702,0.0249,890.2884,57.0,9.0,48.0,2.0,1.0,1.0,0.0,38,12
40,32,640,512,656,528,-30.0,50.0,-927.0,-847.0,1,362,92672.0,257.0,10.3878,0.0246,958.7247,40.0,0.0,40.0,3.0,0.0,0.0,0.0,36,11
41,32,656,512,672,528,50.0,130.0,-927.0,-847.0,1,358,91648.0,267.0,10.3483,0.0242,994.5236,35.0,0.0,35.0,2.0,0.0,0.0,0.0,29,11
42,32,672,512,688,528,130.0,210.0,-927.0,-847.0,1,345,88320.0,269.0,10.2702,0.0239,835.4705,80.0,1.0,79.0,4.0,1.0,0.0,1.0,54,16
43,32,688,512,704,528,210.0,290.0,-927.0,-847.0,1,337,86272.0,271.0,10.2509,0.0235,755.8349,45.0,1.0,44.0,3.0,0.0,0.0,0.0,42,14
44,32,704,512,720,528,290.0,370.0,-927.0,-847.0,1,333,85248.0,274.0,10.2124,0.0232,745.3439,42.0,0.0,42.0,4.0,0.0,0.0,0.0,40,13
45,32,720,512,736,528,370.0,450.0,-927.0,-847.0,1,322,82432.0,258.0,10.1081,0.0229,689.6103,16.0,0.0,16.0,2.0,0.0,0.0,0.0,13,7
46,32,736,512,752,528,450.0,530.0,-927.0,-847.0,1,339,86784.0,260.0,10.2028,0.0226,1277.7967,18.0,0.0,18.0,0.0,0.0,0.0,0.0,8,4
54,32,864,512,880,528,1090.0,1170.0,-927.0,-847.0,1,176,45056.0,142.0,6.5739,0.018,132.835,150.0,17.0,133.0,54.0,0.0,0.0,0.0,172,44
55,32,880,512,896,528,1170.0,1250.0,-927.0,-847.0,1,318,81408.0,192.0,8.4917,0.0178,735.1521,161.0,28.0,133.0,35.0,0.0,0.0,0.0,120,36
56,32,896,512,912,528,1250.0,1330.0,-927.0,-847.0,1,341,87296.0,196.0,8.6952,0.0173,938.2706,70.0,2.0,68.0,50.0,0.0,0.0,0.0,98,38
57,32,912,512,928,528,1330.0,1410.0,-927.0,-847.0,1,348,89088.0,200.0,8.7511,0.0169,1423.2688,61.0,3.0,58.0,16.0,0.0,0.0,0.0,64,24
19,33,304,528,320,544,-1710.0,-1630.0,-1007.0,-927.0,1,500,128000.0,321.0,11.4233,0.0224,1886.7445,56.0,47.0,9.0,17.0,0.0,0.0,0.0,58,20
20,33,320,528,336,544,-1630.0,-1550.0,-1007.0,-927.0,1,565,144640.0,337.0,12.2319,0.023,2128.3053,235.0,233.0,2.0,170.0,0.0,0.0,0.0,350,72
21,33,336,528,352,544,-1550.0,-1470.0,-1007.0,-927.0,1,555,142080.0,335.0,11.9894,0.0236,1717.8882,182.0,174.0,8.0,140.0,0.0,0.0,0.0,254,72
22,33,352,528,368,544,-1470.0,-1390.0,-1007.0,-927.0,1,514,131584.0,340.0,11.2696,0.0241,1166.1202,392.0,371.0,21.0,185.0,0.0,0.0,0.0,464,75
23,33,368,528,384,544,-1390.0,-1310.0,-1007.0,-927.0,1,454,116224.0,323.0,10.4576,0.0246,710.9975,1025.0,980.0,45.0,473.0,0.0,0.0,0.0,528,75
24,33,384,528,400,544,-1310.0,-1230.0,-1007.0,-927.0,1,384,98304.0,300.0,9.7636,0.0249,406.8028,863.0,816.0,47.0,278.0,1.0,1.0,0.0,619,75
25,33,400,528,416,544,-1230.0,-1150.0,-1007.0,-927.0,1,319,81664.0,215.0,8.5787,0.0252,175.0342,417.0,382.0,35.0,113.0,0.0,0.0,0.0,423,69
26,33,416,528,432,544,-1150.0,-1070.0,-1007.0,-927.0,1,284,72704.0,190.0,8.2912,0.0253,148.1765,203.0,171.0,32.0,17.0,1.0,0.0,1.0,43,18
30,33,480,528,496,544,-830.0,-750.0,-1007.0,-927.0,1,444,113664.0,222.0,10.3287,0.0266,648.3416,177.0,146.0,31.0,15.0,1.0,0.0,1.0,88,22
31,33,496,528,512,544,-750.0,-670.0,-1007.0,-927.0,1,456,116736.0,228.0,10.4476,0.0269,592.1565,238.0,75.0,163.0,11.0,2.0,0.0,2.0,186,48
32,33,512,528,528,544,-670.0,-590.0,-1007.0,-927.0,1,448,114688.0,228.0,10.368,0.027,549.5187,320.0,208.0,112.0,19.0,1.0,0.0,1.0,250,50
33,33,528,528,544,544,-590.0,-510.0,-1007.0,-927.0,1,425,108800.0,227.0,10.1269,0.027,493.7604,328.0,244.0,84.0,11.0,0.0,0.0,0.0,68,21
34,33,544,528,560,544,-510.0,-430.0,-1007.0,-927.0,1,346,88576.0,186.0,9.0947,0.0267,243.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,33,560,528,576,544,-430.0,-350.0,-1007.0,-927.0,1,321,82176.0,171.0,8.8435,0.0262,297.302,8.0,0.0,8.0,0.0,0.0,0.0,0.0,16,2
36,33,576,528,592,544,-350.0,-270.0,-1007.0,-927.0,1,331,84736.0,204.0,9.9148,0.0258,538.2821,140.0,0.0,140.0,1.0,0.0,0.0,0.0,73,11
37,33,592,528,608,544,-270.0,-190.0,-1007.0,-927.0,1,337,86272.0,226.0,10.0428,0.0254,838.1811,61.0,0.0,61.0,5.0,0.0,0.0,0.0,58,5
38,33,608,528,624,544,-190.0,-110.0,-1007.0,-927.0,1,343,87808.0,231.0,10.08,0.025,885.1918,14.0,0.0,14.0,4.0,0.0,0.0,0.0,18,4
39,33,624,528,640,544,-110.0,-30.0,-1007.0,-927.0,1,351,89856.0,240.0,10.1081,0.0246,1029.0012,7.0,4.0,3.0,1.0,0.0,0.0,0.0,8,4
40,33,640,528,656,544,-30.0,50.0,-1007.0,-927.0,1,352,90112.0,243.0,10.1175,0.0242,1081.8973,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
41,33,656,528,672,544,50.0,130.0,-1007.0,-927.0,1,351,89856.0,244.0,9.7461,0.0239,1078.3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
42,33,672,528,688,544,130.0,210.0,-1007.0,-927.0,1,343,87808.0,248.0,9.4664,0.0236,872.0742,80.0,0.0,80.0,10.0,0.0,0.0,0.0,22,7
43,33,688,528,704,544,210.0,290.0,-1007.0,-927.0,1,332,84992.0,255.0,10.0336,0.0233,732.5049,12.0,0.0,12.0,1.0,0.0,0.0,0.0,14,6
44,33,704,528,720,544,290.0,370.0,-1007.0,-927.0,1,327,83712.0,264.0,10.0521,0.023,720.513,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3,2
45,33,720,528,736,544,370.0,450.0,-1007.0,-927.0,1,329,84224.0,276.0,10.1742,0.0228,791.9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
46,33,736,528,752,544,450.0,530.0,-1007.0,-927.0,1,349,89344.0,290.0,10.4376,0.0226,1175.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
54,33,864,528,880,544,1090.0,1170.0,-1007.0,-927.0,1,343,87808.0,193.0,8.6883,0.0184,778.3577,211.0,24.0,187.0,61.0,0.0,0.0,0.0,214,47
55,33,880,528,896,544,1170.0,1250.0,-1007.0,-927.0,1,358,91648.0,200.0,8.8796,0.018,929.126,108.0,4.0,104.0,25.0,0.0,0.0,0.0,96,32
56,33,896,528,912,544,1250.0,1330.0,-1007.0,-927.0,1,364,93184.0,201.0,8.9379,0.0175,1070.9933,68.0,1.0,67.0,44.0,0.0,0.0,0.0,94,39
57,33,912,528,928,544,1330.0,1410.0,-1007.0,-927.0,1,356,91136.0,201.0,8.8796,0.017,1308.5903,57.0,4.0,53.0,14.0,0.0,0.0,0.0,60,22
19,34,304,544,320,560,-1710.0,-1630.0,-1087.0,-1007.0,1,481,123136.0,323.0,11.2,0.0222,1735.489,99.0,80.0,19.0,27.0,0.0,0.0,0.0,75,30
20,34,320,544,336,560,-1630.0,-1550.0,-1087.0,-1007.0,1,545,139520.0,338.0,11.9894,0.0228,2118.2973,302.0,299.0,3.0,231.0,0.0,0.0,0.0,458,75
21,34,336,544,352,560,-1550.0,-1470.0,-1087.0,-1007.0,1,578,147968.0,360.0,12.4701,0.0234,2040.7327,115.0,114.0,1.0,81.0,0.0,0.0,0.0,168,56
22,34,352,544,368,560,-1470.0,-1390.0,-1087.0,-1007.0,1,535,136960.0,345.0,11.8718,0.0239,1398.7683,38.0,37.0,1.0,8.0,0.0,0.0,0.0,44,20
23,34,368,544,384,560,-1390.0,-1310.0,-1087.0,-1007.0,1,482,123392.0,317.0,10.6729,0.0243,748.8462,7.0,7.0,0.0,0.0,0.0,0.0,0.0,6,3
24,34,384,544,400,560,-1310.0,-1230.0,-1087.0,-1007.0,1,413,105728.0,290.0,9.6425,0.0247,368.0688,559.0,504.0,55.0,31.0,1.0,0.0,1.0,362,62
25,34,400,544,416,560,-1230.0,-1150.0,-1087.0,-1007.0,1,344,88064.0,254.0,9.0045,0.025,237.7321,224.0,209.0,15.0,46.0,0.0,0.0,0.0,225,55
26,34,416,544,432,560,-1150.0,-1070.0,-1087.0,-1007.0,1,283,72448.0,205.0,8.2849,0.025,149.8233,9.0,5.0,4.0,0.0,0.0,0.0,0.0,8,4
30,34,480,544,496,560,-830.0,-750.0,-1087.0,-1007.0,1,396,101376.0,214.0,9.9057,0.0264,627.8515,150.0,72.0,78.0,10.0,0.0,0.0,0.0,79,27
31,34,496,544,512,560,-750.0,-670.0,-1087.0,-1007.0,1,441,112896.0,226.0,10.2896,0.0267,580.3909,190.0,116.0,74.0,15.0,0.0,0.0,0.0,194,46
32,34,512,544,528,560,-670.0,-590.0,-1087.0,-1007.0,1,433,110848.0,232.0,10.222,0.0268,523.2281,169.0,123.0,46.0,11.0,0.0,0.0,0.0,165,43
33,34,528,544,544,560,-590.0,-510.0,-1087.0,-1007.0,1,395,101120.0,240.0,9.852,0.0268,452.3783,404.0,368.0,36.0,24.0,2.0,2.0,0.0,155,36
47,34,752,544,768,560,530.0,610.0,-1087.0,-1007.0,1,257,65792.0,226.0,9.3606,0.0222,812.4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48,34,768,544,784,560,610.0,690.0,-1087.0,-1007.0,1,252,64512.0,177.0,8.1242,0.0217,448.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
49,34,784,544,800,560,690.0,770.0,-1087.0,-1007.0,1,230,58880.0,170.0,8.1546,0.0212,296.6333,37.0,4.0,33.0,0.0,0.0,0.0,0.0,16,6
