col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
40,46,640,736,656,752,340.0,410.4,-69.8,0.6,1,445,113920.0,232.0,8.7063,0.0181,518.0844
41,46,656,736,672,752,410.4,480.8,-69.8,0.6,1,459,117504.0,252.0,8.9282,0.0179,525.6687
42,46,672,736,688,752,480.8,551.2,-69.8,0.6,1,481,123136.0,331.0,9.7996,0.0177,1146.6762
43,46,688,736,704,752,551.2,621.6,-69.8,0.6,1,469,120064.0,331.0,9.7717,0.0175,1355.7155
44,46,704,736,720,752,621.6,692.0,-69.8,0.6,1,401,102656.0,331.0,9.5702,0.0173,1349.4359
45,46,720,736,736,752,692.0,762.4,-69.8,0.6,1,341,87296.0,273.0,9.3259,0.0170,1156.2086
5,47,80,752,96,768,-2124.0,-2053.6,-140.2,-69.8,1,404,103424.0,188.0,6.9877,0.0139,347.9206
6,47,96,752,112,768,-2053.6,-1983.2,-140.2,-69.8,1,442,113152.0,196.0,7.0917,0.0141,268.5402
7,47,112,752,128,768,-1983.2,-1912.8,-140.2,-69.8,1,440,112640.0,194.0,7.0800,0.0143,238.4176
8,47,128,752,144,768,-1912.8,-1842.4,-140.2,-69.8,1,444,113664.0,196.0,7.0712,0.0145,232.2052
9,47,144,752,160,768,-1842.4,-1772.0,-140.2,-69.8,1,444,113664.0,192.0,7.0567,0.0146,212.1842
10,47,160,752,176,768,-1772.0,-1701.6,-140.2,-69.8,1,438,112128.0,189.0,7.0163,0.0148,176.8618
11,47,176,752,192,768,-1701.6,-1631.2,-140.2,-69.8,1,436,111616.0,187.0,6.9849,0.0149,171.9774
12,47,192,752,208,768,-1631.2,-1560.8,-140.2,-69.8,1,430,110080.0,180.0,6.9397,0.0150,140.1967
13,47,208,752,224,768,-1560.8,-1490.4,-140.2,-69.8,1,425,108800.0,171.0,6.5083,0.0151,105.9090
14,47,224,752,240,768,-1490.4,-1420.0,-140.2,-69.8,1,427,109312.0,199.0,7.6137,0.0152,1248.0364
15,47,240,752,256,768,-1420.0,-1349.6,-140.2,-69.8,1,372,95232.0,184.0,7.0567,0.0152,849.8009
28,47,448,752,464,768,-504.8,-434.4,-140.2,-69.8,1,234,59904.0,186.0,8.3669,0.0174,428.7791
29,47,464,752,480,768,-434.4,-364.0,-140.2,-69.8,1,193,49408.0,180.0,8.2345,0.0174,84.9248
37,47,592,752,608,768,128.8,199.2,-140.2,-69.8,1,405,103680.0,196.0,7.4132,0.0179,251.8842
38,47,608,752,624,768,199.2,269.6,-140.2,-69.8,1,419,107264.0,206.0,7.9156,0.0179,226.0280
39,47,624,752,640,768,269.6,340.0,-140.2,-69.8,1,429,109824.0,213.0,8.3304,0.0179,225.1411
40,47,640,752,656,768,340.0,410.4,-140.2,-69.8,1,437,111872.0,222.0,8.5460,0.0179,233.3971
41,47,656,752,672,768,410.4,480.8,-140.2,-69.8,1,448,114688.0,245.0,8.9889,0.0177,469.6823
42,47,672,752,688,768,480.8,551.2,-140.2,-69.8,1,465,119040.0,330.0,9.7996,0.0175,1188.8606
43,47,688,752,704,768,551.2,621.6,-140.2,-69.8,1,459,117504.0,340.0,9.9703,0.0173,1772.0024
44,47,704,752,720,768,621.6,692.0,-140.2,-69.8,1,387,99072.0,292.0,9.6509,0.0170,1548.5271
45,47,720,752,736,768,692.0,762.4,-140.2,-69.8,1,350,89600.0,282.0,9.4908,0.0168,1660.6652
5,48,80,768,96,784,-2124.0,-2053.6,-210.6,-140.2,1,442,113152.0,197.0,7.1122,0.0137,504.4928
6,48,96,768,112,784,-2053.6,-1983.2,-210.6,-140.2,1,454,116224.0,198.0,7.1477,0.0139,325.9237
7,48,112,768,128,784,-1983.2,-1912.8,-210.6,-140.2,1,454,116224.0,198.0,7.1477,0.0141,295.7193
8,48,128,768,144,784,-1912.8,-1842.4,-210.6,-140.2,1,456,116736.0,203.0,7.1329,0.0143,284.2280
9,48,144,768,160,784,-1842.4,-1772.0,-210.6,-140.2,1,452,115712.0,199.0,7.1152,0.0145,249.2895
10,48,160,768,176,784,-1772.0,-1701.6,-210.6,-140.2,1,450,115200.0,196.0,7.0887,0.0147,236.6285
11,48,176,768,192,784,-1701.6,-1631.2,-210.6,-140.2,1,444,113664.0,193.0,7.0596,0.0148,190.0089
12,48,192,768,208,784,-1631.2,-1560.8,-210.6,-140.2,1,439,112384.0,187.0,7.0192,0.0149,164.2625
13,48,208,768,224,784,-1560.8,-1490.4,-210.6,-140.2,1,436,111616.0,185.0,6.9792,0.0150,160.8781
14,48,224,768,240,784,-1490.4,-1420.0,-210.6,-140.2,1,436,111616.0,202.0,8.4995,0.0151,1179.7131
15,48,240,768,256,784,-1420.0,-1349.6,-210.6,-140.2,1,422,108032.0,196.0,7.5767,0.0151,1109.4878
19,48,304,768,320,784,-1138.4,-1068.0,-210.6,-140.2,1,190,48640.0,93.0,5.2138,0.0144,0.2699
20,48,320,768,336,784,-1068.0,-997.6,-210.6,-140.2,1,214,54784.0,94.0,4.9082,0.0143,0.2442
21,48,336,768,352,784,-997.6,-927.2,-210.6,-140.2,1,217,55552.0,93.0,4.8998,0.0142,0.2835
28,48,448,768,464,784,-504.8,-434.4,-210.6,-140.2,1,229,58624.0,190.0,8.3997,0.0172,447.2383
29,48,464,768,480,784,-434.4,-364.0,-210.6,-140.2,1,192,49152.0,182.0,8.2662,0.0172,138.4812
37,48,592,768,608,784,128.8,199.2,-210.6,-140.2,1,405,103680.0,202.0,7.8648,0.0177,212.5940
38,48,608,768,624,784,199.2,269.6,-210.6,-140.2,1,418,107008.0,207.0,8.1601,0.0177,196.9205
39,48,624,768,640,784,269.6,340.0,-210.6,-140.2,1,431,110336.0,220.0,8.5205,0.0177,225.8774
40,48,640,768,656,784,340.0,410.4,-210.6,-140.2,1,439,112384.0,229.0,8.6843,0.0176,300.1070
41,48,656,768,672,784,410.4,480.8,-210.6,-140.2,1,445,113920.0,239.0,8.9842,0.0175,443.2612
42,48,672,768,688,784,480.8,551.2,-210.6,-140.2,1,462,118272.0,338.0,10.1711,0.0173,1561.8197
43,48,688,768,704,784,551.2,621.6,-210.6,-140.2,1,425,108800.0,343.0,9.9877,0.0171,2147.4791
44,48,704,768,720,784,621.6,692.0,-210.6,-140.2,1,388,99328.0,302.0,9.6999,0.0168,1986.6040
45,48,720,768,736,784,692.0,762.4,-210.6,-140.2,1,358,91648.0,291.0,9.5542,0.0165,2393.8485
5,49,80,784,96,800,-2124.0,-2053.6,-281.0,-210.6,1,449,114944.0,198.0,7.1388,0.0136,349.9019
6,49,96,784,112,800,-2053.6,-1983.2,-281.0,-210.6,1,465,119040.0,199.0,7.1806,0.0138,380.0837
7,49,112,784,128,800,-1983.2,-1912.8,-281.0,-210.6,1,465,119040.0,201.0,7.1806,0.0140,345.2273
8,49,128,784,144,800,-1912.8,-1842.4,-281.0,-210.6,1,464,118784.0,202.0,7.1776,0.0142,325.1213
9,49,144,784,160,800,-1842.4,-1772.0,-281.0,-210.6,1,464,118784.0,202.0,7.1776,0.0144,295.5585
10,49,160,784,176,800,-1772.0,-1701.6,-281.0,-210.6,1,459,117504.0,201.0,7.1627,0.0146,268.2022
11,49,176,784,192,800,-1701.6,-1631.2,-281.0,-210.6,1,450,115200.0,198.0,7.1034,0.0147,226.7399
12,49,192,784,208,800,-1631.2,-1560.8,-281.0,-210.6,1,449,114944.0,195.0,7.0858,0.0148,219.0215
13,49,208,784,224,800,-1560.8,-1490.4,-281.0,-210.6,1,446,114176.0,194.0,7.0625,0.0149,197.5125
14,49,224,784,240,800,-1490.4,-1420.0,-281.0,-210.6,1,442,113152.0,205.0,8.5375,0.0150,1022.9670
15,49,240,784,256,800,-1420.0,-1349.6,-281.0,-210.6,1,436,111616.0,209.0,8.5121,0.0151,1374.3792
16,49,256,784,272,800,-1349.6,-1279.2,-281.0,-210.6,1,344,88064.0,134.0,5.8259,0.0151,11.5635
17,49,272,784,288,800,-1279.2,-1208.8,-281.0,-210.6,1,282,72192.0,112.0,5.4800,0.0150,2.4393
18,49,288,784,304,800,-1208.8,-1138.4,-281.0,-210.6,1,265,67840.0,107.0,5.4504,0.0148,1.9477
19,49,304,784,320,800,-1138.4,-1068.0,-281.0,-210.6,1,254,65024.0,103.0,5.3237,0.0147,1.1669
20,49,320,784,336,800,-1068.0,-997.6,-281.0,-210.6,1,247,63232.0,99.0,4.9607,0.0146,0.8667
21,49,336,784,352,800,-997.6,-927.2,-281.0,-210.6,1,240,61440.0,97.0,4.9378,0.0144,0.7407
28,49,448,784,464,800,-504.8,-434.4,-281.0,-210.6,1,242,61952.0,194.0,8.5037,0.0170,778.3211
29,49,464,784,480,800,-434.4,-364.0,-281.0,-210.6,1,193,49408.0,184.0,8.2821,0.0170,189.4370
36,49,576,784,592,800,58.4,128.8,-281.0,-210.6,1,350,89600.0,187.0,7.2047,0.0173,164.8276
37,49,592,784,608,800,128.8,199.2,-281.0,-210.6,1,408,104448.0,203.0,8.0004,0.0175,190.6492
38,49,608,784,624,800,199.2,269.6,-281.0,-210.6,1,426,109056.0,222.0,8.5375,0.0175,222.6052
39,49,624,784,640,800,269.6,340.0,-281.0,-210.6,1,444,113664.0,232.0,8.8728,0.0174,372.9832
40,49,640,784,656,800,340.0,410.4,-281.0,-210.6,1,460,117760.0,246.0,9.2207,0.0173,593.5142
41,49,656,784,672,800,410.4,480.8,-281.0,-210.6,1,464,118784.0,267.0,9.3768,0.0172,962.9427
42,49,672,784,688,800,480.8,551.2,-281.0,-210.6,1,468,119808.0,336.0,10.2623,0.0170,2131.5353
43,49,688,784,704,800,551.2,621.6,-281.0,-210.6,1,413,105728.0,302.0,9.8389,0.0168,2457.5239
44,49,704,784,720,800,621.6,692.0,-281.0,-210.6,1,369,94464.0,294.0,9.5969,0.0166,2063.7125
45,49,720,784,736,800,692.0,762.4,-281.0,-210.6,1,344,88064.0,292.0,9.4803,0.0163,2387.5594
5,50,80,800,96,816,-2124.0,-2053.6,-351.4,-281.0,1,464,118784.0,207.0,7.1927,0.0135,425.3073
6,50,96,800,112,816,-2053.6,-1983.2,-351.4,-281.0,1,474,121344.0,210.0,7.2199,0.0137,418.7031
7,50,112,800,128,816,-1983.2,-1912.8,-351.4,-281.0,1,475,121600.0,212.0,7.2229,0.0139,359.3783
8,50,128,800,144,816,-1912.8,-1842.4,-351.4,-281.0,1,474,121344.0,207.0,7.2169,0.0141,353.3814
9,50,144,800,160,816,-1842.4,-1772.0,-351.4,-281.0,1,474,121344.0,203.0,7.2078,0.0143,349.0102
10,50,160,800,176,816,-1772.0,-1701.6,-351.4,-281.0,1,469,120064.0,204.0,7.1927,0.0144,322.0251
11,50,176,800,192,816,-1701.6,-1631.2,-351.4,-281.0,1,466,119296.0,204.0,7.1776,0.0146,304.3127
12,50,192,800,208,816,-1631.2,-1560.8,-351.4,-281.0,1,463,118528.0,203.0,7.1746,0.0147,287.3993
13,50,208,800,224,816,-1560.8,-1490.4,-351.4,-281.0,1,454,116224.0,200.0,7.1211,0.0148,244.4887
14,50,224,800,240,816,-1490.4,-1420.0,-351.4,-281.0,1,451,115456.0,206.0,8.6363,0.0149,745.5631
15,50,240,800,256,816,-1420.0,-1349.6,-351.4,-281.0,1,449,114944.0,224.0,8.6406,0.0150,1698.1094
16,50,256,800,272,816,-1349.6,-1279.2,-351.4,-281.0,1,409,104704.0,209.0,8.3873,0.0151,1285.6476
17,50,272,800,288,816,-1279.2,-1208.8,-351.4,-281.0,1,330,84480.0,133.0,6.0539,0.0150,10.7306
18,50,288,800,304,816,-1208.8,-1138.4,-351.4,-281.0,1,297,76032.0,116.0,5.5099,0.0150,3.8920
19,50,304,800,320,816,-1138.4,-1068.0,-351.4,-281.0,1,276,70656.0,110.0,5.4126,0.0149,2.2941
20,50,320,800,336,816,-1068.0,-997.6,-351.4,-281.0,1,264,67584.0,106.0,5.3402,0.0148,1.5629
21,50,336,800,352,816,-997.6,-927.2,-351.4,-281.0,1,253,64768.0,100.0,4.9564,0.0146,1.1821
28,50,448,800,464,816,-504.8,-434.4,-351.4,-281.0,1,265,67840.0,204.0,8.6233,0.0169,1224.5332
29,50,464,800,480,816,-434.4,-364.0,-351.4,-281.0,1,204,52224.0,189.0,8.3873,0.0169,346.7232
36,50,576,800,592,816,58.4,128.8,-351.4,-281.0,1,381,97536.0,200.0,7.7793,0.0172,163.5154
37,50,592,800,608,816,128.8,199.2,-351.4,-281.0,1,429,109824.0,220.0,8.6017,0.0172,256.1146
38,50,608,800,624,816,199.2,269.6,-351.4,-281.0,1,462,118272.0,240.0,9.2108,0.0172,574.7575
39,50,624,800,640,816,269.6,340.0,-351.4,-281.0,1,487,124672.0,260.0,9.4025,0.0172,907.5075
40,50,640,800,656,816,340.0,410.4,-351.4,-281.0,1,486,124416.0,267.0,9.4231,0.0171,989.0053
41,50,656,800,672,816,410.4,480.8,-351.4,-281.0,1,473,121088.0,281.0,9.7274,0.0169,1300.7564
42,50,672,800,688,816,480.8,551.2,-351.4,-281.0,1,430,110080.0,330.0,9.9242,0.0167,2265.6821
43,50,688,800,704,816,551.2,621.6,-351.4,-281.0,1,387,99072.0,284.0,9.7164,0.0165,2800.4906
44,50,704,800,720,816,621.6,692.0,-351.4,-281.0,1,342,87552.0,298.0,9.4699,0.0163,2447.2213
45,50,720,800,736,816,692.0,762.4,-351.4,-281.0,1,297,76032.0,296.0,9.2555,0.0160,2164.1296
5,51,80,816,96,832,-2124.0,-2053.6,-421.8,-351.4,1,479,122624.0,211.0,7.2443,0.0134,446.1709
6,51,96,816,112,832,-2053.6,-1983.2,-421.8,-351.4,1,487,124672.0,212.0,7.2688,0.0136,420.6599
7,51,112,816,128,832,-1983.2,-1912.8,-421.8,-351.4,1,490,125440.0,218.0,7.2780,0.0138,428.4718
8,51,128,816,144,832,-1912.8,-1842.4,-421.8,-351.4,1,485,124160.0,215.0,7.2565,0.0140,397.9433
9,51,144,816,160,832,-1842.4,-1772.0,-421.8,-351.4,1,487,124672.0,216.0,7.2626,0.0141,402.9250
10,51,160,816,176,832,-1772.0,-1701.6,-421.8,-351.4,1,484,123904.0,213.0,7.2504,0.0143,393.6731
11,51,176,816,192,832,-1701.6,-1631.2,-421.8,-351.4,1,479,122624.0,210.0,7.2260,0.0145,370.7842
12,51,192,816,208,832,-1631.2,-1560.8,-421.8,-351.4,1,475,121600.0,205.0,7.2108,0.0146,350.3450
13,51,208,816,224,832,-1560.8,-1490.4,-421.8,-351.4,1,469,120064.0,203.0,7.1927,0.0147,323.9038
14,51,224,816,240,832,-1490.4,-1420.0,-421.8,-351.4,1,465,119040.0,204.0,7.1716,0.0148,311.2133
15,51,240,816,256,832,-1420.0,-1349.6,-421.8,-351.4,1,457,116992.0,229.0,8.7596,0.0149,1641.3122
16,51,256,816,272,832,-1349.6,-1279.2,-421.8,-351.4,1,432,110592.0,221.0,8.5673,0.0150,1353.8321
17,51,272,816,288,832,-1279.2,-1208.8,-421.8,-351.4,1,357,91392.0,150.0,6.5132,0.0150,42.6693
18,51,288,816,304,832,-1208.8,-1138.4,-421.8,-351.4,1,326,83456.0,132.0,6.0475,0.0150,10.4366
19,51,304,816,320,832,-1138.4,-1068.0,-421.8,-351.4,1,301,77056.0,118.0,5.5188,0.0150,4.2321
20,51,320,816,336,832,-1068.0,-997.6,-421.8,-351.4,1,280,71680.0,110.0,5.3686,0.0150,2.4492
21,51,336,816,352,832,-997.6,-927.2,-421.8,-351.4,1,263,67328.0,104.0,4.9707,0.0148,1.6286
28,51,448,816,464,832,-504.8,-434.4,-421.8,-351.4,1,292,74752.0,206.0,8.7507,0.0168,1650.0633
29,51,464,816,480,832,-434.4,-364.0,-421.8,-351.4,1,268,68608.0,210.0,8.7865,0.0169,1216.6162
36,51,576,816,592,832,58.4,128.8,-421.8,-351.4,1,451,115456.0,234.0,9.0173,0.0170,550.1649
37,51,592,816,608,832,128.8,199.2,-421.8,-351.4,1,494,126464.0,259.0,9.4438,0.0170,959.8433
38,51,608,816,624,832,199.2,269.6,-421.8,-351.4,1,499,127744.0,262.0,9.4751,0.0170,1042.2965
39,51,624,816,640,832,269.6,340.0,-421.8,-351.4,1,501,128256.0,268.0,9.5013,0.0169,1141.6777
40,51,640,816,656,832,340.0,410.4,-421.8,-351.4,1,496,126976.0,277.0,9.5066,0.0168,1225.2395
41,51,656,816,672,832,410.4,480.8,-421.8,-351.4,1,468,119808.0,286.0,9.7440,0.0166,1506.3623
42,51,672,816,688,832,480.8,551.2,-421.8,-351.4,1,364,93184.0,291.0,9.4961,0.0165,2149.4422
43,51,688,816,704,832,551.2,621.6,-421.8,-351.4,1,273,69888.0,269.0,9.0315,0.0163,1356.6171
44,51,704,816,720,832,621.6,692.0,-421.8,-351.4,1,232,59392.0,214.0,7.5567,0.0160,372.5587
45,51,720,816,736,832,692.0,762.4,-421.8,-351.4,1,218,55808.0,225.0,7.5170,0.0158,358.1871
5,52,80,832,96,848,-2124.0,-2053.6,-492.2,-421.8,1,495,126720.0,212.0,7.2997,0.0132,500.6595
6,52,96,832,112,848,-2053.6,-1983.2,-492.2,-421.8,1,501,128256.0,214.0,7.3184,0.0134,481.1887
7,52,112,832,128,848,-1983.2,-1912.8,-492.2,-421.8,1,501,128256.0,217.0,7.3184,0.0136,476.3146
8,52,128,832,144,848,-1912.8,-1842.4,-492.2,-421.8,1,501,128256.0,217.0,7.3184,0.0138,469.0135
9,52,144,832,160,848,-1842.4,-1772.0,-492.2,-421.8,1,502,128512.0,217.0,7.3215,0.0140,478.9508
10,52,160,832,176,848,-1772.0,-1701.6,-492.2,-421.8,1,498,127488.0,217.0,7.3028,0.0142,455.5414
11,52,176,832,192,848,-1701.6,-1631.2,-492.2,-421.8,1,493,126208.0,217.0,7.2811,0.0143,422.4898
12,52,192,832,208,848,-1631.2,-1560.8,-492.2,-421.8,1,492,125952.0,216.0,7.2780,0.0145,433.6311
13,52,208,832,224,848,-1560.8,-1490.4,-492.2,-421.8,1,488,124928.0,215.0,7.2626,0.0146,414.9369
14,52,224,832,240,848,-1490.4,-1420.0,-492.2,-421.8,1,479,122624.0,211.0,7.2229,0.0147,381.7135
15,52,240,832,256,848,-1420.0,-1349.6,-492.2,-421.8,1,473,121088.0,225.0,8.8181,0.0148,1234.0927
16,52,256,832,272,848,-1349.6,-1279.2,-492.2,-421.8,1,456,116736.0,231.0,8.7776,0.0149,1569.1730
17,52,272,832,288,848,-1279.2,-1208.8,-492.2,-421.8,1,390,99840.0,188.0,7.6544,0.0150,404.6272
18,52,288,832,304,848,-1208.8,-1138.4,-492.2,-421.8,1,354,90624.0,151.0,6.5331,0.0151,47.1457
19,52,304,832,320,848,-1138.4,-1068.0,-492.2,-421.8,1,324,82944.0,129.0,6.0411,0.0151,9.8544
20,52,320,832,336,848,-1068.0,-997.6,-492.2,-421.8,1,302,77312.0,120.0,5.5491,0.0151,4.3303
21,52,336,832,352,848,-997.6,-927.2,-492.2,-421.8,1,278,71168.0,110.0,5.0084,0.0150,2.5144
28,52,448,832,464,848,-504.8,-434.4,-492.2,-421.8,1,308,78848.0,225.0,8.9421,0.0168,1860.3117
29,52,464,832,480,848,-434.4,-364.0,-492.2,-421.8,1,303,77568.0,230.0,9.0363,0.0169,1702.5067
30,52,480,832,496,848,-364.0,-293.6,-492.2,-421.8,1,179,45824.0,112.0,6.1714,0.0168,17.7649
31,52,496,832,512,848,-293.6,-223.2,-492.2,-421.8,1,188,48128.0,116.0,6.2775,0.0167,17.7882
32,52,512,832,528,848,-223.2,-152.8,-492.2,-421.8,1,197,50432.0,124.0,6.3307,0.0166,21.6760
33,52,528,832,544,848,-152.8,-82.4,-492.2,-421.8,1,214,54784.0,133.0,6.4039,0.0166,27.7559
34,52,544,832,560,848,-82.4,-12.0,-492.2,-421.8,1,239,61184.0,146.0,6.4886,0.0166,37.7268
35,52,560,832,576,848,-12.0,58.4,-492.2,-421.8,1,474,121344.0,254.0,9.1960,0.0167,1008.5367
36,52,576,832,592,848,58.4,128.8,-492.2,-421.8,1,502,128512.0,262.0,9.5013,0.0167,1119.6774
37,52,592,832,608,848,128.8,199.2,-492.2,-421.8,1,512,131072.0,270.0,9.5595,0.0167,1216.9993
38,52,608,832,624,848,199.2,269.6,-492.2,-421.8,1,518,132608.0,280.0,9.6077,0.0167,1357.7842
39,52,624,832,640,848,269.6,340.0,-492.2,-421.8,1,515,131840.0,285.0,9.6077,0.0166,1448.3264
40,52,640,832,656,848,340.0,410.4,-492.2,-421.8,1,503,128768.0,288.0,9.5595,0.0165,1463.0029
5,53,80,848,96,864,-2124.0,-2053.6,-562.6,-492.2,1,512,131072.0,213.0,7.3528,0.0131,574.9697
6,53,96,848,112,864,-2053.6,-1983.2,-562.6,-492.2,1,513,131328.0,215.0,7.3560,0.0133,542.8161
7,53,112,848,128,864,-1983.2,-1912.8,-562.6,-492.2,1,513,131328.0,218.0,7.3560,0.0135,534.3477
8,53,128,848,144,864,-1912.8,-1842.4,-562.6,-492.2,1,514,131584.0,218.0,7.3591,0.0137,533.3433
9,53,144,848,160,864,-1842.4,-1772.0,-562.6,-492.2,1,517,132352.0,219.0,7.3686,0.0138,553.5275
10,53,160,848,176,864,-1772.0,-1701.6,-562.6,-492.2,1,515,131840.0,219.0,7.3623,0.0140,539.5857
11,53,176,848,192,864,-1701.6,-1631.2,-562.6,-492.2,1,511,130816.0,218.0,7.3434,0.0142,510.8681
12,53,192,848,208,864,-1631.2,-1560.8,-562.6,-492.2,1,509,130304.0,217.0,7.3434,0.0143,509.1594
13,53,208,848,224,864,-1560.8,-1490.4,-562.6,-492.2,1,506,129536.0,217.0,7.3340,0.0145,498.1000
14,53,224,848,240,864,-1490.4,-1420.0,-562.6,-492.2,1,504,129024.0,218.0,7.3184,0.0146,504.2176
15,53,240,848,256,864,-1420.0,-1349.6,-562.6,-492.2,1,497,127232.0,233.0,8.9375,0.0147,1422.4728
16,53,256,848,272,864,-1349.6,-1279.2,-562.6,-492.2,1,483,123648.0,246.0,8.9235,0.0149,1972.0789
17,53,272,848,288,864,-1279.2,-1208.8,-562.6,-492.2,1,446,114176.0,238.0,8.7285,0.0150,1561.2215
18,53,288,848,304,864,-1208.8,-1138.4,-562.6,-492.2,1,389,99584.0,167.0,6.6987,0.0151,103.3646
19,53,304,848,320,864,-1138.4,-1068.0,-562.6,-492.2,1,359,91904.0,159.0,6.5933,0.0152,60.5914
20,53,320,848,336,864,-1068.0,-997.6,-562.6,-492.2,1,327,83712.0,138.0,6.4135,0.0153,20.7087
21,53,336,848,352,864,-997.6,-927.2,-562.6,-492.2,1,295,75520.0,116.0,5.4246,0.0152,3.6853
28,53,448,848,464,864,-504.8,-434.4,-562.6,-492.2,1,319,81664.0,232.0,9.0649,0.0167,1986.2788
29,53,464,848,480,864,-434.4,-364.0,-562.6,-492.2,1,323,82688.0,244.0,9.3208,0.0168,2021.9738
30,53,480,848,496,864,-364.0,-293.6,-562.6,-492.2,1,210,53760.0,139.0,6.4424,0.0168,41.3935
31,53,496,848,512,864,-293.6,-223.2,-562.6,-492.2,1,228,58368.0,144.0,6.4666,0.0167,26.7837
32,53,512,848,528,864,-223.2,-152.8,-562.6,-492.2,1,249,63744.0,150.0,6.5281,0.0166,24.4172
33,53,528,848,544,864,-152.8,-82.4,-562.6,-492.2,1,271,69376.0,162.0,6.6136,0.0166,39.3325
34,53,544,848,560,864,-82.4,-12.0,-562.6,-492.2,1,416,106496.0,256.0,8.2345,0.0165,1026.9856
35,53,560,848,576,864,-12.0,58.4,-562.6,-492.2,1,516,132096.0,276.0,9.5969,0.0165,1417.4245
36,53,576,848,592,864,58.4,128.8,-562.6,-492.2,1,530,135680.0,278.0,9.6726,0.0165,1538.0839
37,53,592,848,608,864,128.8,199.2,-562.6,-492.2,1,536,137216.0,279.0,9.7054,0.0164,1657.0596
38,53,608,848,624,864,199.2,269.6,-562.6,-492.2,1,532,136192.0,284.0,9.7054,0.0164,1731.9271
39,53,624,848,640,864,269.6,340.0,-562.6,-492.2,1,526,134656.0,289.0,9.6890,0.0163,1785.2951
40,53,640,848,656,864,340.0,410.4,-562.6,-492.2,1,477,122112.0,280.0,9.3717,0.0162,1602.5764
4,54,64,864,80,880,-2194.4,-2124.0,-633.0,-562.6,1,436,111616.0,184.0,6.8429,0.0127,325.5850
5,54,80,864,96,880,-2124.0,-2053.6,-633.0,-562.6,1,525,134400.0,214.0,7.3940,0.0130,610.9310
6,54,96,864,112,880,-2053.6,-1983.2,-633.0,-562.6,1,527,134912.0,218.0,7.4004,0.0131,620.0858
7,54,112,864,128,880,-1983.2,-1912.8,-633.0,-562.6,1,527,134912.0,219.0,7.4004,0.0133,607.2750
8,54,128,864,144,880,-1912.8,-1842.4,-633.0,-562.6,1,530,135680.0,219.0,7.4100,0.0135,619.2511
9,54,144,864,160,880,-1842.4,-1772.0,-633.0,-562.6,1,532,136192.0,220.0,7.4164,0.0137,634.0369
10,54,160,864,176,880,-1772.0,-1701.6,-633.0,-562.6,1,528,135168.0,220.0,7.4036,0.0139,593.9479
11,54,176,864,192,880,-1701.6,-1631.2,-633.0,-562.6,1,527,134912.0,220.0,7.3940,0.0140,587.8111
12,54,192,864,208,880,-1631.2,-1560.8,-633.0,-562.6,1,527,134912.0,219.0,7.3972,0.0142,593.6826
13,54,208,864,224,880,-1560.8,-1490.4,-633.0,-562.6,1,528,135168.0,219.0,7.4036,0.0143,610.1589
14,54,224,864,240,880,-1490.4,-1420.0,-633.0,-562.6,1,526,134656.0,221.0,7.3876,0.0145,609.7810
15,54,240,864,256,880,-1420.0,-1349.6,-633.0,-562.6,1,519,132864.0,225.0,8.8499,0.0146,878.7281
16,54,256,864,272,880,-1349.6,-1279.2,-633.0,-562.6,1,516,132096.0,242.0,9.0985,0.0148,1828.8966
17,54,272,864,288,880,-1279.2,-1208.8,-633.0,-562.6,1,494,126464.0,245.0,8.9702,0.0149,1846.3441
18,54,288,864,304,880,-1208.8,-1138.4,-633.0,-562.6,1,445,113920.0,185.0,6.8786,0.0151,218.5241
19,54,304,864,320,880,-1138.4,-1068.0,-633.0,-562.6,1,422,108032.0,180.0,6.8077,0.0152,162.6344
20,54,320,864,336,880,-1068.0,-997.6,-633.0,-562.6,1,392,100352.0,175.0,6.7145,0.0154,105.4944
21,54,336,864,352,880,-997.6,-927.2,-633.0,-562.6,1,345,88320.0,155.0,6.5555,0.0155,48.5561
28,54,448,864,464,880,-504.8,-434.4,-633.0,-562.6,1,353,90368.0,256.0,9.6238,0.0166,2698.5391
29,54,464,864,480,880,-434.4,-364.0,-633.0,-562.6,1,385,98560.0,285.0,9.8559,0.0166,3275.1814
30,54,480,864,496,880,-364.0,-293.6,-633.0,-562.6,1,298,76288.0,202.0,6.9934,0.0166,213.4536
31,54,496,864,512,880,-293.6,-223.2,-633.0,-562.6,1,303,77568.0,174.0,6.7014,0.0166,61.1577
32,54,512,864,528,880,-223.2,-152.8,-633.0,-562.6,1,328,83968.0,194.0,7.5567,0.0165,570.9652
33,54,528,864,544,880,-152.8,-82.4,-633.0,-562.6,1,418,107008.0,245.0,8.0795,0.0164,979.6183
34,54,544,864,560,880,-82.4,-12.0,-633.0,-562.6,1,532,136192.0,274.0,9.5489,0.0163,1801.8717
35,54,560,864,576,880,-12.0,58.4,-633.0,-562.6,1,555,142080.0,277.0,9.8164,0.0163,2009.6880
36,54,576,864,592,880,58.4,128.8,-633.0,-562.6,1,558,142848.0,283.0,9.8389,0.0162,2049.9540
37,54,592,864,608,880,128.8,199.2,-633.0,-562.6,1,559,143104.0,286.0,9.8615,0.0162,2145.8046
38,54,608,864,624,880,199.2,269.6,-633.0,-562.6,1,550,140800.0,287.0,9.8108,0.0161,2126.5837
